[2020-03-17 12:46:28,898 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:46:29,060 INFO] Processing ../test/test.train.10.json
[2020-03-17 12:46:34,058 INFO] Processed instances 1921
[2020-03-17 12:46:34,059 INFO] Saving to ../bert_data/test.train.10.bert.pt
[2020-03-17 12:46:35,655 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:46:35,823 INFO] Processing ../test/test.train.8.json
[2020-03-17 12:46:40,706 INFO] Processed instances 1927
[2020-03-17 12:46:40,707 INFO] Saving to ../bert_data/test.train.8.bert.pt
[2020-03-17 12:46:42,192 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:46:42,359 INFO] Processing ../test/test.train.11.json
[2020-03-17 12:46:47,253 INFO] Processed instances 1933
[2020-03-17 12:46:47,254 INFO] Saving to ../bert_data/test.train.11.bert.pt
[2020-03-17 12:46:48,782 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:46:48,951 INFO] Processing ../test/test.train.4.json
[2020-03-17 12:46:53,943 INFO] Processed instances 1950
[2020-03-17 12:46:53,944 INFO] Saving to ../bert_data/test.train.4.bert.pt
[2020-03-17 12:46:55,471 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:46:55,635 INFO] Processing ../test/test.train.16.json
[2020-03-17 12:47:02,434 INFO] Processed instances 1935
[2020-03-17 12:47:02,435 INFO] Saving to ../bert_data/test.train.16.bert.pt
[2020-03-17 12:47:04,429 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
